latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.71840531,-74.00096865,,Point,825,490,MN,196,21,254-260 Canal Street,1001960021,254-260 Canal Street,LP-01458,"Borough of Manhattan, Tax Map Block 196 Lot 21.",Block and Lot, ,Designated, ,392.9199584,9439.697833,LP-1458,4.79E+11,Individual Landmark,"SoHo, Tribeca, Civic Center, Little Italy",1856-57,1856,1857,0,0,Unknown, ,James Bogardus,Italianate, ,Store and Lofts,"Commercial, store and lofts", , ,1856 - 1857,http://s-media.nyc.gov/agencies/lpc/lp/1458.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1458.jpg,1,Manhattan,4.80E+11, 
40.78773552,-73.97450989,,Point,826,491,MN,1217,1,165 West 86th Street,1012170001,West Park Presbyterian Church,LP-02338,"Borough of Manhattan Tax Map Block 1217, Lot 1",Block and Lot, ,Designated, ,473.1123039,11357.16961,LP-2338,1.26E+12,Individual Landmark, ,"Henry Kilburn, 1889-90",1889,1890,0,0,Henry Kilburn, ,Leopold Eidlitz,Romanesque Revival, ,Church,"Religious, church, Presbyterian", , ,1889 - 1890,http://s-media.nyc.gov/agencies/lpc/lp/2338.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2338.jpg,1,Manhattan,1.26E+12, 
40.70639156,-74.01553408,,Point,831,496,MN,15,22,21 West Street,1000150022,21 West Street Building,LP-01999,"Borough of Manhattan Tax Map Block 15, Lot 22.",Block and Lot, ,Designated, ,515.5370038,13537.94719,LP-1999,8.98E+11,Individual Landmark,Battery Park,"Starrett & Van Vleck, 1929-31",1929,1931,0,0,Starrett & Van Vleck, , ,Art Deco, ,Office Building,"Commercial, office building",Apartments, ,1929 - 1931,http://s-media.nyc.gov/agencies/lpc/lp/1999.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1999.jpg,1,Manhattan,8.98E+11, 
40.79669238,-73.9698032,,Point,832,497,MN,1871,22,2624-2626 Broadway,1018710022,Midtown Theater,LP-01710,"Borough of Manhattan Tax Map Block 1871, Lot 22.",Block and Lot,Designation report incorrectly lists LP-01615,Designated,later the Metro Theater,316.6833607,5519.475813,LP-1710,6.16E+11,Individual Landmark,Theatre District,"Boak & Paris, 1932-33",1932,1933,0,0,Boak & Paris, , ,Art Deco, ,Theater,"Commercial, theater", , ,1932,http://s-media.nyc.gov/agencies/lpc/lp/1710.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1710.jpg,1,Manhattan,6.16E+11, 
40.80773282,-73.94077224,,Point,834,499,MN,1752,1,2067 Fifth Avenue,1017520001,Saint Andrew's Church,LP-00294,"Borough of Manhattan Tax Map Block 1752, Lot 1.",Block and Lot, ,Designated, ,527.4108437,16568.37518,LP-0294,-85968000000,Individual Landmark,Harlem,"Henry M. Congdon, 1872-73; enlargement, 1889-90",1872,1873,1889,1890,Henry M. Congdon, , ,Victorian Gothic, ,Church,"Religious, church, Episcopal", , ,1872 - 1873,http://s-media.nyc.gov/agencies/lpc/lp/0294.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0294.jpg,1,Manhattan,-85881600000, 
40.80486188,-73.96299157,,Point,841,506,MN,1884,38,500 West 113th Street,1018840038,Fire Engine Company No. 47,LP-01962,"Borough of Manhattan Tax Map Block 1884, Lot 38.",Block and Lot, ,Designated, ,251.1443936,2473.364589,LP-1962,8.67E+11,Individual Landmark,Morningside Heights,"Napoleon Le Brun & Sons, 1889-90",1889,1890,0,0,Napoleon Le Brun & Sons, , ,Romanesque Revival with neoclassical elements, ,Fire Station,"Civic, fire station", , ,1889 - 1890,http://s-media.nyc.gov/agencies/lpc/lp/1962.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1962.jpg,1,Manhattan,8.67E+11, 
40.79227375,-73.94710044,,Point,842,507,MN,1633,61,120 East 106th Street,1016330061,Saint Cecilia's Church,LP-00933,"Borough of Manhattan Tax Map Block 1633, Lot 61.",Block and Lot, ,Designated, ,506.6305554,11779.05334,LP-0933,2.12E+11,Individual Landmark,East Harlem South,"Napoleon Le Brun & Sons, 1883-87",1883,1887,0,0,Napoleon Le Brun & Sons, , ,Romanesque Revival, ,Church,"Religious, church, Roman Catholic", , ,1883 - 1887,http://s-media.nyc.gov/agencies/lpc/lp/0933.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0933.jpg,1,Manhattan,2.12E+11, 
40.75959007,-73.97055235,,Point,843,508,MN,1309,56,652 Lexington Avenue,1013090056,Central Synagogue,LP-00276,"Borough of Manhattan Tax Map Block 1309, Lot 56.",Block and Lot, ,Designated,(Congregation Ahavath Chesed),498.1101513,15107.38509,LP-0276,-1.13E+11,Individual Landmark,Turtle Bay/East Midtown,"Henry Fernbach, 1871-72",1871,1872,0,0,Henry Fernbach, , ,Morrish, ,Synagogue,"Religious, synagogue","Religious, Synagogue", ,1871 - 1872,http://s-media.nyc.gov/agencies/lpc/lp/0276.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0276.jpg,1,Manhattan,-1.13E+11, 
40.81594774,-73.94181203,,Point,849,514,MN,1921,51,140 West 137th Street,1019210051,Mother African Methodist Episcopal Zion Church,LP-01849,"Borough of Manhattan Tax Map Block 1921, Lot 51.",Block and Lot, ,Designated, ,426.986279,10394.21629,LP-1849,7.43E+11,Individual Landmark,Harlem,"George F. Foster, Jr., 1923-25",1923,1925,0,0,"George W. Foster, Jr.", , ,Neo Gothic, ,Church,"Religious, church, African Methodist Episcopal Zion", , ,1923 - 1925,http://s-media.nyc.gov/agencies/lpc/lp/1849.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1849.jpg,1,Manhattan,7.43E+11, 
40.75256336,-73.96826052,,Point,850,515,MN,1340,16,333 East 47th Street,1013400016,Japan Society Headquarters,LP-02420,"Borough of Manhattan Tax Map Block 1340, Lot 16.",Block and Lot, ,Designated, ,422.0831649,11114.58867,LP-2420,1.30E+12,Individual Landmark,Turtle Bay,"Junzō Yoshimura and George G. Shimamoto, of Kelly & Gruzen, 1969-71; expanded, Richard L. Blinder, of Beyer Blinder Belle Architects & Planners, 1992 and 1996-98",1969,1971,1992,1998,Junzō Yoshimura; George G. Shimamoto; Kelly & Gruzen,Richard L. Blinder; Beyer Blinder Belle Architects & Planners, ,Late Modernism, ,Cultural Center,"Institutional, cultural center", , ,1969 - 1971,http://s-media.nyc.gov/agencies/lpc/lp/2420.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2420.jpg,1,Manhattan,1.30E+12, 
40.79206271,-73.96490346,,Point,851,516,MN,1832,29,1 West 96th Street,1018320029,"First Church of Christ, Scientist",LP-00833,"Borough of Manhattan Tax Map Block 1832, Lot 29",Block and Lot, ,Designated, ,523.6757276,16622.85307,LP-0833,1.44E+11,Individual Landmark,Upper West Side,"Carrère & Hastings, 1899-1903",1899,1903,0,0,Carrère & Hastings, , ,English Baroque; Beaux Arts, ,Church,"Religious, church, Christian Scientist", , ,1899 - 1903,http://s-media.nyc.gov/agencies/lpc/lp/0833.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0833.jpg,1,Manhattan,1.44E+11, 
40.7623582,-73.97182777,,Point,858,523,MN,1293,26,41 East 57th Street,1012930026,Fuller Building,LP-01460,"Borough of Manhattan Tax Map Block 1293, Lot 26.",Block and Lot, ,Designated, ,514.5543943,13913.02193,LP-1460,5.11E+11,Individual Landmark,Midtown/Midtown South,"Walker & Gillette, 1928-29",1928,1929,0,0,Walker & Gillette, ,Elie Nadelman,Art Deco, ,Office Building,"Commercial, office building", , ,1928 - 1929,http://s-media.nyc.gov/agencies/lpc/lp/1460.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1460.jpg,1,Manhattan,5.12E+11, 
40.80440053,-73.93819388,,Point,860,525,MN,1773,62,120 East 125th Street,1017730062,Fire Hook and Ladder Company No. 14,LP-01838,"Borough of Manhattan Tax Map Block 1773, Lot 62.",Block and Lot, ,Designated,now Engine Company No. 36,258.408862,2562.067828,LP-1838,8.67E+11,Individual Landmark,Harlem,"Napoleon LeBrun & Sons, 1888-89",1888,1889,0,0,Napoleon LeBrun & Sons, , ,Romanesque Revival, ,Fire Station,"Civic, fire station", , ,1888 - 1889,http://s-media.nyc.gov/agencies/lpc/lp/1838.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1838.jpg,1,Manhattan,8.67E+11, 
40.7691341,-73.9564247,,Point,861,526,MN,1448,16,321 East 73rd Street,1014480016,Bohemian National Hall,LP-01914,"Borough of Manhattan Tax Map Block 1448, Lot 16.",Block and Lot, ,Designated,(Národní Budova),362.6323022,7949.672191,LP-1914,7.75E+11,Individual Landmark,Lenox Hill,"William C. Frohne, 1895, 1897",1895,1897,0,0,William C. Frohne, , ,Renaissance Revival, ,Club,"Institutional, cultural institute", , ,1895 - 1897,http://s-media.nyc.gov/agencies/lpc/lp/1914.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1914.jpg,1,Manhattan,7.75E+11, 
40.79672218,-73.96914571,,Point,863,528,MN,1871,138,206 West 100th Street,1018710138,"New York Free Circulating Library, Bloomingdale Branch",LP-01616,"Borough of Manhattan Tax Map Block 1871, Lot 138.",Block and Lot, ,Designated,now Ukrainian Academy of Arts and Sciences,196.9456203,2376.113408,LP-1616,6.20E+11,Individual Landmark,Upper West Side,"James Brown Lord, 1898",1898,1898,0,0,James Brown Lord, , ,French classical, ,Library,"Civic, library", , ,1898,http://s-media.nyc.gov/agencies/lpc/lp/1616.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1616.jpg,1,Manhattan,6.20E+11, 
40.80759767,-73.96020757,,Point,870,536,MN,1961,37,1151-1161 Amsterdam Avenue,1019610037,Casa Italiana,LP-00991,"Borough of Manhattan Tax Map Block 1691, Lot 37.",Block and Lot, ,Designated, ,285.574535,4319.7886,LP-0991,2.60E+11,Individual Landmark,morningside hts,"McKim, Mead & White, William M. Kendall, partner in charge, 1926-27",1926,1927,0,0,"McKim, Mead & White; William M. Kendall", , ,Renaissance Revival, ,School,"Institutional, college, cultural center", , ,1926 - 1927,http://s-media.nyc.gov/agencies/lpc/lp/0991.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0991.jpg,1,Manhattan,2.60E+11, 
40.79251662,-73.95191728,,Point,876,542,MN,1609,1,1220-1227 Fifth Avenue,1016090001,Museum of the City of New York,LP-00448,"Borough of Manhattan Tax Map Block 1609, Lot 1.",Block and Lot, ,Designated, ,724.3060997,32194.4893,LP-0448,-92707200000,Individual Landmark,East Harlem South,"Joseph J. Freedlander, 1928-30",1928,1930,0,0,Joseph J. Freedlander, , ,Georgian Colonial Revival, ,Museum,"Institutional, museum", , ,1928 - 1930,http://s-media.nyc.gov/agencies/lpc/lp/0448.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0448.jpg,1,Manhattan,-92620800000, 
40.79417907,-73.94348009,,Point,877,543,MN,1637,141,174 East 110th Street,1016370141,"New York Public Library, Aguilar Branch",LP-01837,"Borough of Manhattan Tax Map Block 1637, Lot 141.",Block and Lot, ,Designated, ,311.4297685,5285.715206,LP-1837,8.36E+11,Individual Landmark,East Harlem,"Herts & Tallant, 190405",1904,1905,0,0,Herts & Tallant, , ,Classical Revival, ,Library,"Civic, library", , ,1904 - 1905,http://s-media.nyc.gov/agencies/lpc/lp/1837.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1837.jpg,1,Manhattan,8.36E+11, 
40.75650269,-73.98458693,,Point,880,546,MN,996,46,128 West 44th Street,1009960046,Lambs Club,LP-00859,"Borough of Manhattan Tax Map Block 996, Lot 46.",Block and Lot, ,Designated, ,357.3989796,7833.797878,LP-0859,1.49E+11,Individual Landmark,Theatre District,"McKim, Mead & White, Stanford White, partner in charge, 1903-05; addition, George A. Freeman, 1915",1903,1905,1915,1915,"McKim, Mead & White; Stanford White",George A. Freeman, ,Colonial Revival, ,Club,"Institutional, private club","Church, other", ,1903 - 1905,http://s-media.nyc.gov/agencies/lpc/lp/0859.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0859.jpg,1,Manhattan,1.49E+11, 
40.8257175,-73.94800608,,Point,884,550,MN,2077,26,503 West 145th Street,1020770026,"New York Public Library, Hamilton Grange Branch",LP-00599,"Borough of Manhattan Tax Map Block 2077, Lot 26.",Block and Lot, ,Designated, ,327.8199037,6191.902801,LP-0599,7689600000,Individual Landmark,Hamilton Heights,"McKim, Mead & White, Charles F. McKim, partner in charge, 1905-06",1905,1906,0,0,"McKim, Mead & White; Charles F. McKim", , ,Renaissance Revival, ,Library,"Civic, library", , ,1905 - 1906,http://s-media.nyc.gov/agencies/lpc/lp/0599.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0599.jpg,1,Manhattan,7776000000, 
40.74978013,-73.97318084,,Point,892,558,MN,1315,24,220 East 42nd Street,1013150024,Daily News Building,LP-01049,"Borough of Manhattan Tax Map Block 1315, Lot 24.",Block and Lot,"Designation report text notes: ""Not included in the designation is the 1959 addition by Harrison & Abramovitz, one of the more sensitive recent additions to an old New York building"" (although it is on the landmark site)",Designated, ,1120.208863,72625.98583,LP-1049,3.65E+11,Individual Landmark,Turtle Bay/East Midtown,"Raymond M. Hood, 1929-30",1929,1930,0,0,Raymond M. Hood, , ,Art Deco, ,Office Building,"Commercial, office building",Office Building, ,1929 - 1930,http://s-media.nyc.gov/agencies/lpc/lp/1049.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1049.jpg,1,Manhattan,3.65E+11, 
40.78833037,-73.95407987,,Point,893,559,MN,1603,11,15 East 97th Street,1016030011,Saint Nicholas Russian Orthodox Cathedral,LP-00834,"Borough of Manhattan Tax Map Block 1603, Lot 11.",Block and Lot, ,Designated, ,356.8446266,7748.927547,LP-0834,1.25E+11,Individual Landmark,East Harlem South,"John Bergesen, 1901-02",1901,1902,0,0,John Bergesen, , ,Moscow Baroque, ,Church,"Religious, church, Russian Orthodox", , ,1901 - 1902,http://s-media.nyc.gov/agencies/lpc/lp/0834.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0834.jpg,1,Manhattan,1.25E+11, 
40.81789107,-73.93516357,,Point,897,563,MN,1740,17,2360 Fifth Avenue,1017400017,369th Regiment Armory,LP-01390,"Borough of Manhattan Tax Map Block 1740, Lot 17.",Block and Lot, ,Designated, ,1386.240323,100527.0166,LP-1390,4.85E+11,Individual Landmark,Harlem,"drill shed, Tachau & Vought, 1921-24; administration building, Van Wart & Wein, 1930-33",1921,1924,1930,1933,Tachau & Vaught,Van Wart & Wein, ,Art Deco, ,Armory,"Civic, armory", , ,1921 - 1924,http://s-media.nyc.gov/agencies/lpc/lp/1390.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1390.jpg,1,Manhattan,4.85E+11, 
40.76125827,-73.97447822,,Point,903,569,MN,1290,7502,699-703 Fifth Avenue,1012907502,St. Regis Hotel,LP-01552,"Borough of Manhattan, Tax Map Block 1290, Lot 69.",Block and Lot,Lot number changed since designation (condo lot),Designated, ,708.6842999,23437.3714,LP-1552,5.94E+11,Individual Landmark,Midtown/Midtown South,"Trowbridge & Livingston, 1901-04; extension, Sloan & Robertson, 1927",1901,1904,1927,1927,Trowbridge & Livingston,Sloan & Robertson, ,Beaux Arts, ,Hotel,"Commercial, hotel",Hotel, ,1901 - 1904,http://s-media.nyc.gov/agencies/lpc/lp/1552.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1552.jpg,1,Manhattan,5.94E+11, 
40.75851352,-73.97615707,,Point,907,573,MN,1286,1,Fifth Avenue between East 50th and 51st Street,1012860001,Saint Patrick's Cathedral Complex,LP-00267,"Borough of Manhattan Tax Map Block 1286, Lot 1.",Block and Lot, ,Designated, ,1260.745617,87605.26275,LP-0267,-1.01E+11,Individual Landmark,Midtown/Midtown South,"cathedral, rectory, and cardinal's residence, James Renwick, Jr., 1853-88; lady chapel, Charles T. Mathews, 1901-06",1858,1888,1901,1906,"James Renwick, Jr.",Charles T. Mathews, ,Gothic Revival, ,Church,"Religious, church, Roman Catholic","Church, Roman Catholic", ,1858 - 1888,http://s-media.nyc.gov/agencies/lpc/lp/0267.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0267.jpg,1,Manhattan,-1.01E+11, 
40.80300071,-73.9348678,,Point,910,576,MN,1789,37,224 East 125th Street,1017890037,"New York Public Library, 125th Street Branch",LP-02305,"Borough of Manhattan Tax Map Block 1789, Lot 37.",Block and Lot, ,Designated, ,313.9996858,5323.710944,LP-2305,1.23E+12,Individual Landmark,Harlem,"McKim, Mead & White, 1904",1904,1904,0,0,"McKim, Mead & White", , ,Renaissance Revival, ,Library,"Civic, library", , ,1904,http://s-media.nyc.gov/agencies/lpc/lp/2305.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2305.jpg,1,Manhattan,1.23E+12, 
40.7610365,-73.97490817,,Point,913,579,MN,1290,1,689-691 Fifth Avenue,1012900001,Aeolian Building,LP-02125,"Borough of Manhattan Tax Map Block 1290, Lot 1.",Block and Lot, ,Designated, ,409.3211928,7195.299892,LP-2125,1.04E+12,Individual Landmark,Midtown/Midtown South,"Warren & Wetmore, 1925-27",1925,1927,0,0,Warren & Wetmore, , ,French Renaissance, ,Office Building,"Commercial, office building",Retail, ,1925 - 1927,http://s-media.nyc.gov/agencies/lpc/lp/2125.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2125.jpg,1,Manhattan,1.04E+12, 
40.71120039,-74.00689591,,Point,917,583,MN,90,14,3-9 Beekman Street,1000900014,Temple Court Building and Annex,LP-01967,"Borough of Manhattan Tax Map Block 90, Lot 14.",Block and Lot, ,Designated, ,513.7110803,15924.11591,LP-1967,8.87E+11,Individual Landmark,Civic Center,"Silliman & Farnsworth, 1881-83; annex, James M. Farnsworth, 1889-90",1881,1883,1889,1890,Silliman & Farnsworth,James M. Farnsworth, ,Eclectic, ,Office Building,"Commercial, office building", , ,1881 - 1883,http://s-media.nyc.gov/agencies/lpc/lp/1967.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1967.jpg,1,Manhattan,8.87E+11, 
40.71477964,-73.99217987,,Point,919,585,MN,294,8,54 Canal Street,1002940008,S. Jarmulowsky Bank Building,LP-02363,"Borough of Manhattan Tax Map Block 294, Lot 8.",Block and Lot, ,Designated, ,287.5460148,5158.110578,LP-2363,1.26E+12,Individual Landmark,Lower East Side,"Rouse & Goldstone, 1911-12",1911,1912,0,0,Rouse & Goldstone, , ,Modern Renaissance, ,Office Building,"Commercial, office building","Commercial, bank","Industrial, lofts",1911 - 1912,http://s-media.nyc.gov/agencies/lpc/lp/2363.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2363.jpg,1,Manhattan,1.26E+12, 
40.72344962,-74.0068176,,Point,925,591,MN,226,1,75 Varick Street,1002260001,Holland Plaza Building,LP-02537,"Borough of Manhattan Tax Map Block 226, Lot 1",Block and Lot, ,Designated, ,1115.906532,64117.17725,LP-2537,1.38E+12,Individual Landmark, ,"Ely Jacques Kahn, 1930",1930,1930,0,0,Ely Jacques Kahn, , ,Modern Classical, ,Lofts,"Industrial, lofts", , ,1930,http://s-media.nyc.gov/agencies/lpc/lp/2537.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2537.jpg,1,Manhattan,1.38E+12, 
40.76487463,-73.97193387,,Point,927,593,MN,1375,1,1-11 East 60th Street,1013750001,Metropolitan Club Building,LP-01020,"Borough of Manhattan Tax Map Block 1375, Lot 1.",Block and Lot,Landmark site clarified in Findings and Designation section,Designated, ,682.2484282,25022.49417,LP-1020,3.06E+11,Individual Landmark,Upper East Side/Carnegie Hill,"McKim, Mead & White, Stanford White, partner in charge, 1891-94; addition, Ogden Codman, 1912",1891,1894,1912,1912,"McKim, Mead & White; Stanford White",Ogden Codman, ,Italian Renaissance, ,Club,"Institutional, private club", , ,1891 - 1894,http://s-media.nyc.gov/agencies/lpc/lp/1020.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1020.jpg,1,Manhattan,3.06E+11, 
40.73098001,-73.98639442,,Point,930,596,MN,467,31,189 Second Avenue,1004670031,Louis N. Jaffe Art Theater (Yiddish Art Theater/Yiddish Folks Thearter),LP-01764,"Borough of Manhattan Tax Map Block 467, Lot 31.",Block and Lot, ,Designated,now Village East City Cinemas,445.5551965,12369.36388,LP-1764,7.29E+11,Individual Landmark,East Village,"Harrison G. Wiseman, 1925-26",1925,1926,0,0,Harrison G. Wiseman, , , , ,Theater,"Commercial, theater",Cinema, ,1925 - 1926,http://s-media.nyc.gov/agencies/lpc/lp/1764.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1764.jpg,1,Manhattan,7.29E+11, 
